88.208.41.216	1762330799	Ali01	#E5E5E5	#191919	54
31.134.127.121	1762332945	Yuri	#D2B48C	#964B00	44
85.255.31.248	1762332945	mik	#D8BFD8	#E6E6FA	20
81.198.67.29	1762332946	Baiba	#FF7F50	#B7410E	86
31.134.127.121	1762332947	Yuri	#6BB287	#11B252	71
81.198.67.29	1762332948	Baiba	#2D77E5	#E52D9C	56
85.255.31.248	1762332948	mik	#004C1E	#00FF66	24
78.84.99.113	1762332948	Vlad	#DF00FF	#FF00FF	90
209.206.7.41	1762332948	Kostiantyn	#FFFDD0	#FFF8E7	58
139.28.41.48	1762332949	ksk67	#DF73FF	#C41E3A	25
81.198.67.29	1762332950	Baiba	#4C4C4C	#B2B2B2	78
31.134.127.121	1762332950	Yuri	#CB00D6	#07EB1D	0
81.198.67.29	1762332952	Baiba	#00FFFF	#FF0000	50
31.134.127.121	1762332953	Yuri	#661445	#E52D9C	43
85.255.31.248	1762332954	mik	#FFBA00	#C0FF00	1
81.198.67.29	1762332954	Baiba	#CBFF00	#F4FFCC	72
209.206.7.41	1762332955	Kostiantyn	#111110	#4016E5	36
78.84.99.113	1762332956	Vlad	#0B09F2	#1AF000	0
85.255.31.248	1762332957	mik	#99FF99	#40E0D0	4
31.134.127.121	1762332957	Yuri	#964B00	#D2B48C	38
81.198.67.29	1762332957	Baiba	#CCCCCC	#333333	58
209.206.7.41	1762332958	Kostiantyn	#E52D9C	#2D77E5	25
81.198.67.29	1762332959	Baiba	#11B252	#6BB287	82
85.255.31.248	1762332960	mik	#CCCCCC	#333333	15
139.28.41.48	1762332960	ksk67	#FF0000	#00FFFF	0
78.84.99.113	1762332960	Vlad	#0057B7	#FFD700	0
31.134.127.121	1762332960	Yuri	#2D77E5	#E52D9C	8
31.134.127.121	1762332963	Yuri	#0B09F2	#1AF000	2
62.85.36.247	1762332963	Loreta	#FF0000	#00FFFF	5
85.255.31.248	1762332963	mik	#FF7F7F	#99FF7F	0
85.255.31.248	1762332964	Jeg	#C0FF00	#FFBA00	33
209.206.7.41	1762332965	Kostiantyn	#001900	#E5FFE5	5
81.198.67.29	1762332965	Baiba	#FFFFFF	#000000	0
78.84.99.113	1762332966	Vlad	#C0FF00	#FFBA00	0
85.255.31.248	1762332966	mik	#40E0D0	#99FF99	4
81.198.67.29	1762332967	Baiba	#FF0000	#00FFFF	50
62.85.36.247	1762332967	Loreta	#FFD700	#FFD700	89
31.134.127.121	1762332969	Yuri	#ABF60D	#494854	4
209.206.7.41	1762332969	Kostiantyn	#4C4C4C	#B2B2B2	84
85.255.31.248	1762332970	mik	#004C1E	#00FF66	12
62.85.36.247	1762332970	Loreta	#CB00D6	#07EB1D	14
139.28.41.48	1762332970	ksk67	#A3BFCC	#008ECC	60
81.198.67.29	1762332971	Baiba	#111110	#4016E5	30
78.84.99.113	1762332972	Vlad	#FFD700	#CC7722	25
85.255.31.248	1762332972	mik	#E52D9C	#2D77E5	0
62.85.36.247	1762332972	Loreta	#333333	#CCCCCC	13
31.134.127.121	1762332973	Yuri	#99FF99	#40E0D0	23
81.198.67.29	1762332974	Baiba	#FA8072	#FFA07A	90
85.255.31.248	1762332975	mik	#CC7722	#FFD700	27
62.85.36.247	1762332975	Loreta	#494854	#ABF60D	34
209.206.7.41	1762332975	Kostiantyn	#FFD700	#FFD700	95
31.134.127.121	1762332976	Yuri	#FF0000	#00FFFF	0
81.198.67.29	1762332976	Baiba	#B98602	#4904E4	50
81.198.67.29	1762332977	Baiba	#00FFFF	#FF0000	50
78.84.99.113	1762332977	Vlad	#000080	#0F52BA	75
62.85.36.247	1762332977	Loreta	#C0FF00	#FFBA00	63
85.255.31.248	1762332978	mik	#99FF7F	#FF7F7F	0
81.198.67.29	1762332978	Baiba	#4016E5	#111110	50
31.134.127.121	1762332979	Yuri	#0F52BA	#000080	68
62.85.36.247	1762332980	Loreta	#33240F	#CC923D	70
85.255.31.248	1762332980	mik	#000000	#FFFFFF	0
81.198.67.29	1762332981	Baiba	#E5E5E5	#191919	24
31.134.127.121	1762332981	Yuri	#40E0D0	#99FF99	36
62.85.36.247	1762332982	Loreta	#CC7722	#FFD700	67
81.198.67.29	1762332983	Baiba	#40E0D0	#99FF99	76
85.255.31.248	1762332983	Jeg	#BDB76B	#C3B091	62
209.206.7.41	1762332984	Kostiantyn	#CCCCCC	#333333	75
78.84.99.113	1762332984	Vlad	#FFFDD0	#FFF8E7	75
31.134.127.121	1762332984	Yuri	#F4FFCC	#CBFF00	57
62.85.36.247	1762332985	Loreta	#00FFFF	#FF0000	10
81.198.67.29	1762332986	Baiba	#FFBA00	#C0FF00	76
139.28.41.48	1762332986	ksk67	#004C1E	#00FF66	40
78.84.99.113	1762332987	Vlad	#2D77E5	#E52D9C	0
62.85.36.247	1762332987	Loreta	#FF0000	#00FFFF	13
31.134.127.121	1762332988	Yuri	#E5E5E5	#191919	29
81.198.67.29	1762332988	Baiba	#333333	#CCCCCC	70
62.85.36.247	1762332990	Loreta	#B2A0AB	#B22379	66
209.206.7.41	1762332990	Kostiantyn	#00005C	#002FA7	85
78.84.99.113	1762332990	Vlad	#B98602	#4904E4	0
31.134.127.121	1762332991	Yuri	#DF00FF	#FF00FF	86
209.206.7.41	1762332993	Kostiantyn	#5B994C	#CC8214	50
62.85.36.247	1762332994	Loreta	#CC923D	#33240F	24
31.134.127.121	1762332994	Yuri	#07EB1D	#CB00D6	8
139.28.41.48	1762332994	ksk67	#CC8214	#5B994C	0
183.81.8.251	1762332995	Anton	#14960A	#14960A	50
31.134.127.121	1762332996	Yuri	#002FA7	#00005C	82
62.85.36.247	1762332997	Loreta	#BDFCC9	#F5FFFA	82
31.134.127.121	1762332999	Yuri	#964600	#964600	100
62.85.36.247	1762332999	Loreta	#CC8214	#5B994C	24
85.255.31.248	1762333002	mik	#964600	#964600	99
78.84.99.113	1762333003	Vlad	#787878	#828282	90
62.85.36.247	1762333003	Loreta	#F0F0E6	#FAFAF0	90
31.134.127.121	1762333005	Yuri	#661445	#E52D9C	50
62.85.36.247	1762333006	Loreta	#000080	#0F52BA	74
78.84.99.113	1762333006	Vlad	#0057B7	#FFD700	0
85.255.31.248	1762333007	mik	#CC923D	#33240F	5
62.85.36.247	1762333007	Loreta	#964B00	#D2B48C	65
139.28.41.48	1762333008	ksk67	#4016E5	#111110	5
85.255.31.248	1762333008	Jeg	#4016E5	#111110	28
183.81.8.251	1762333008	Anton	#C0FF00	#FFBA00	0
78.84.99.113	1762333008	Vlad	#0B09F2	#1AF000	0
31.134.127.121	1762333009	Yuri	#DF00FF	#FF00FF	99
62.85.36.247	1762333009	Loreta	#B22379	#B2A0AB	58
31.134.127.121	1762333011	Yuri	#284166	#5B92E5	41
78.84.99.113	1762333011	Vlad	#00FFFF	#FF0000	0
209.206.7.41	1762333011	Kostiantyn	#DF73FF	#C41E3A	55
62.85.36.247	1762333012	Loreta	#FFBA00	#C0FF00	68
85.255.31.248	1762333012	Jeg	#FF00FF	#DF00FF	89
62.85.36.247	1762333014	Loreta	#FFD700	#FFD700	73
31.134.127.121	1762333014	Yuri	#FFA07A	#FA8072	70
85.255.31.248	1762333015	mik	#5B92E5	#284166	13
209.206.7.41	1762333016	Kostiantyn	#14960A	#14960A	100
85.255.31.248	1762333016	Jeg	#C41E3A	#DF73FF	34
183.81.8.251	1762333016	Anton	#004C1E	#00FF66	0
31.134.127.121	1762333017	Yuri	#001900	#E5FFE5	11
78.84.99.113	1762333017	Vlad	#FFF8E7	#FFFDD0	75
85.255.31.248	1762333018	mik	#2800CC	#9B8ECC	3
85.255.31.248	1762333019	Jeg	#F0F0E6	#FAFAF0	94
78.84.99.113	1762333020	Vlad	#0057B7	#FFD700	0
209.206.7.41	1762333020	Kostiantyn	#5B994C	#CC8214	38
139.28.41.48	1762333021	ksk67	#07EB1D	#CB00D6	5
31.134.127.121	1762333021	Yuri	#C0FF00	#FFBA00	18
85.255.31.248	1762333022	mik	#808000	#9AB973	12
85.255.31.248	1762333023	Jeg	#FFD700	#0057B7	0
209.206.7.41	1762333023	Kostiantyn	#C0FF00	#FFBA00	75
88.208.41.216	1762333024	Jon Snow	#FFD700	#FFD700	100
183.81.8.251	1762333024	Anton	#B7410E	#FF7F50	36
93.177.199.84	1762333024	Aleksandrs	#FFD700	#FFD700	99
85.255.31.248	1762333026	Jeg	#B22379	#B2A0AB	60
31.134.127.121	1762333026	Yuri	#4016E5	#111110	4
85.255.31.248	1762333028	Jeg	#C41E3A	#DF73FF	31
209.206.7.41	1762333028	Kostiantyn	#828282	#787878	100
78.84.99.113	1762333028	Vlad	#CCCCCC	#333333	25
31.134.127.121	1762333029	Yuri	#494854	#ABF60D	0
93.177.199.84	1762333030	Aleksandrs	#14960A	#14960A	99
85.255.31.248	1762333030	Jeg	#964600	#964600	100
88.208.41.216	1762333030	Jon Snow	#5B92E5	#284166	79
209.206.7.41	1762333031	Kostiantyn	#14960A	#14960A	100
31.134.127.121	1762333032	Yuri	#DF73FF	#C41E3A	37
183.81.8.251	1762333032	Anton	#F4FFCC	#CBFF00	58
85.255.31.248	1762333033	mik	#FF00FF	#DF00FF	77
78.84.99.113	1762333033	Vlad	#E52D9C	#4C607F	0
31.134.127.121	1762333035	Yuri	#40E0D0	#99FF99	47
93.177.199.84	1762333036	Aleksandrs	#FFBA00	#C0FF00	50
209.206.7.41	1762333036	Kostiantyn	#B2A0AB	#B22379	85
88.208.41.216	1762333036	Jon Snow	#CB00D6	#07EB1D	0
85.255.31.248	1762333037	mik	#FFA07A	#FA8072	15
183.81.8.251	1762333037	Anton	#4016E5	#111110	0
93.177.199.84	1762333039	Aleksandrs	#B98602	#4904E4	5
85.255.31.248	1762333039	mik	#E52D9C	#4C607F	0
78.84.99.113	1762333039	Vlad	#9B8ECC	#2800CC	25
139.28.41.48	1762333040	ksk67	#5B92E5	#284166	70
209.206.7.41	1762333040	Kostiantyn	#E59C2D	#7F5619	43
31.134.127.121	1762333041	Yuri	#1AF000	#0B09F2	34
85.255.31.248	1762333041	mik	#FF7F7F	#99FF7F	0
93.177.199.84	1762333042	Aleksandrs	#5B994C	#CC8214	3
85.255.31.248	1762333043	Jeg	#C0FF00	#FFBA00	32
88.208.41.216	1762333043	Jon Snow	#BDB76B	#C3B091	93
85.255.31.248	1762333044	mik	#E59C2D	#7F5619	9
139.28.41.48	1762333044	ksk67	#E5FFE5	#001900	5
78.84.99.113	1762333045	Vlad	#DF73FF	#C41E3A	25
85.255.31.248	1762333046	Jeg	#0F52BA	#000080	84
183.81.8.251	1762333046	Anton	#828282	#787878	99
85.255.31.248	1762333046	mik	#C0FF00	#FFBA00	0
78.84.99.113	1762333047	Vlad	#4904E4	#B98602	0
31.134.127.121	1762333048	Yuri	#661445	#E52D9C	45
85.255.31.248	1762333049	mik	#99FF99	#40E0D0	0
93.177.199.84	1762333050	Aleksandrs	#964600	#964600	98
31.134.127.121	1762333051	Yuri	#99FF99	#40E0D0	32
78.84.99.113	1762333051	Vlad	#E5FFE5	#001900	0
85.255.31.248	1762333052	mik	#5B92E5	#284166	6
85.255.31.248	1762333052	Jeg	#CCCCCC	#333333	22
31.134.127.121	1762333053	Yuri	#7F5619	#E59C2D	38
78.84.99.113	1762333054	Vlad	#FF0000	#00FFFF	0
183.81.8.251	1762333054	Anton	#CCCCCC	#333333	50
139.28.41.48	1762333055	ksk67	#000080	#0F52BA	50
31.134.127.121	1762333056	Yuri	#4904E4	#B98602	7
85.255.31.248	1762333056	mik	#666666	#999999	22
85.255.31.248	1762333056	Jeg	#2800CC	#9B8ECC	66
78.84.99.113	1762333058	Vlad	#111110	#4016E5	0
85.255.31.248	1762333058	mik	#001900	#E5FFE5	0
85.255.31.248	1762333058	Jeg	#E6E6FA	#D8BFD8	82
183.81.8.251	1762333058	Anton	#CC7722	#FFD700	72
93.177.199.84	1762333058	Aleksandrs	#FF00FF	#DF00FF	95
31.134.127.121	1762333059	Yuri	#808000	#9AB973	46
139.28.41.48	1762333059	ksk67	#4C4C4C	#B2B2B2	75
85.255.31.248	1762333060	Jeg	#B7410E	#FF7F50	66
31.134.127.121	1762333061	Yuri	#661445	#E52D9C	56
78.84.99.113	1762333062	Vlad	#284166	#5B92E5	50
85.255.31.248	1762333062	mik	#FF0000	#00FFFF	0
85.255.31.248	1762333063	Jeg	#CC7722	#FFD700	67
31.134.127.121	1762333063	Yuri	#004C1E	#00FF66	39
85.255.31.248	1762333065	mik	#6BB287	#11B252	12
93.177.199.84	1762333065	Aleksandrs	#6BB287	#11B252	87
183.81.8.251	1762333066	Anton	#787878	#828282	99
85.255.31.248	1762333066	Jeg	#284166	#5B92E5	68
78.84.99.113	1762333066	Vlad	#4904E4	#B98602	0
139.28.41.48	1762333066	ksk67	#7F5619	#E59C2D	55
31.134.127.121	1762333067	Yuri	#FFD700	#FFD700	98
31.134.127.121	1762333070	Yuri	#808000	#9AB973	64
85.255.31.248	1762333070	Jeg	#99FF7F	#FF7F7F	11
139.28.41.48	1762333070	ksk67	#33240F	#CC923D	57
78.84.99.113	1762333071	Vlad	#6BB287	#11B252	75
85.255.31.248	1762333071	mik	#FFF8E7	#FFFDD0	27
183.81.8.251	1762333072	Anton	#CCCCCC	#333333	50
31.134.127.121	1762333073	Yuri	#FFD700	#FFD700	100
85.255.31.248	1762333074	mik	#CBFF00	#F4FFCC	9
31.134.127.121	1762333076	Yuri	#F0F0E6	#FAFAF0	95
188.26.211.152	1762333076	Andr83	#808000	#9AB973	35
78.84.99.113	1762333079	Vlad	#FFD700	#CC7722	25
183.81.8.251	1762333080	Anton	#F0F0E6	#FAFAF0	99
85.255.31.248	1762333080	mik	#666666	#999999	21
139.28.41.48	1762333080	ksk67	#CB00D6	#07EB1D	5
188.26.211.152	1762333081	Andr83	#00FFFF	#FF0000	0
31.134.127.121	1762333081	Yuri	#F5FFFA	#BDFCC9	62
85.255.31.248	1762333083	mik	#661445	#E52D9C	13
31.134.127.121	1762333084	Yuri	#CC7722	#FFD700	42
139.28.41.48	1762333084	ksk67	#ABF60D	#494854	5
183.81.8.251	1762333085	Anton	#11B252	#6BB287	73
85.255.31.248	1762333086	mik	#FFBA00	#C0FF00	2
31.134.127.121	1762333086	Yuri	#494854	#ABF60D	1
188.26.211.152	1762333087	Andr83	#33240F	#CC923D	25
78.84.99.113	1762333088	Vlad	#C3B091	#BDB76B	50
85.255.31.248	1762333088	mik	#000080	#0F52BA	20
31.134.127.121	1762333089	Yuri	#14960A	#14960A	100
78.84.99.113	1762333090	Vlad	#99FF99	#40E0D0	50
31.134.127.121	1762333092	Yuri	#661445	#E52D9C	61
85.255.31.248	1762333092	mik	#FAFAF0	#F0F0E6	31
183.81.8.251	1762333093	Anton	#7F5619	#E59C2D	66
85.255.31.248	1762333094	Jeg	#661445	#E52D9C	64
85.255.31.248	1762333094	mik	#000000	#FFFFFF	0
31.134.127.121	1762333094	Yuri	#CB00D6	#07EB1D	0
139.28.41.48	1762333094	ksk67	#FFD700	#0057B7	5
188.26.211.152	1762333095	Andr83	#5B92E5	#284166	50
85.255.31.248	1762333097	Jeg	#B7410E	#FF7F50	62
31.134.127.121	1762333097	Yuri	#00FFFF	#FF0000	0
78.84.99.113	1762333099	Vlad	#4C4C4C	#B2B2B2	75
31.134.127.121	1762333100	Yuri	#1AF000	#0B09F2	0
85.255.31.248	1762333101	Jeg	#001900	#E5FFE5	31
78.84.99.113	1762333102	Vlad	#4016E5	#111110	0
31.134.127.121	1762333103	Yuri	#B22379	#B2A0AB	27
183.81.8.251	1762333103	Anton	#494854	#ABF60D	0
85.255.31.248	1762333104	Jeg	#D2B48C	#964B00	61
31.134.127.121	1762333105	Yuri	#14960A	#14960A	100
188.26.211.152	1762333106	Andr83	#14960A	#14960A	99
78.84.99.113	1762333107	Vlad	#FF00FF	#DF00FF	75
139.28.41.48	1762333108	ksk67	#FAFAF0	#F0F0E6	92
183.81.8.251	1762333110	Anton	#14960A	#14960A	100
78.84.99.113	1762333111	Vlad	#0F52BA	#000080	75
188.26.211.152	1762333112	Andr83	#CB00D6	#07EB1D	0
85.255.31.248	1762333112	Jeg	#494854	#ABF60D	30
78.84.99.113	1762333114	Vlad	#00FFFF	#FF0000	0
188.26.211.152	1762333114	Andr83	#000000	#FFFFFF	0
85.255.31.248	1762333116	Jeg	#B2A0AB	#B22379	59
85.255.31.248	1762333119	Jeg	#FA8072	#FFA07A	72
188.26.211.152	1762333121	Andr83	#191919	#E5E5E5	20
183.81.8.251	1762333121	Anton	#C0FF00	#FFBA00	8
139.28.41.48	1762333123	ksk67	#BDFCC9	#F5FFFA	70
188.26.211.152	1762333125	Andr83	#FFA07A	#FA8072	50
183.81.8.251	1762333125	Anton	#1AF000	#0B09F2	0
78.84.99.113	1762333127	Vlad	#828282	#787878	95
31.134.127.121	1762333127	Yuri	#666666	#999999	86
85.255.31.248	1762333129	Jeg	#9AB973	#808000	67
188.26.211.152	1762333130	Andr83	#FF00FF	#DF00FF	75
31.134.127.121	1762333130	Yuri	#C41E3A	#DF73FF	29
183.81.8.251	1762333130	Anton	#828282	#787878	100
78.84.99.113	1762333130	Vlad	#CC923D	#33240F	0
85.255.31.248	1762333134	Jeg	#00005C	#002FA7	74
183.81.8.251	1762333134	Anton	#964600	#964600	100
78.84.99.113	1762333135	Vlad	#5B92E5	#284166	75
85.255.31.248	1762333137	Jeg	#FFD700	#CC7722	60
139.28.41.48	1762333137	ksk67	#FFD700	#CC7722	40
188.26.211.152	1762333138	Andr83	#E52D9C	#2D77E5	0
78.84.99.113	1762333139	Vlad	#99FF99	#40E0D0	50
85.255.31.248	1762333140	Jeg	#FF00FF	#DF00FF	100
183.81.8.251	1762333140	Anton	#9B8ECC	#2800CC	0
78.84.99.113	1762333143	Vlad	#2D77E5	#E52D9C	0
85.255.31.248	1762333143	Jeg	#9B8ECC	#2800CC	34
188.26.211.152	1762333145	Andr83	#CB00D6	#07EB1D	0
139.28.41.48	1762333145	ksk67	#F4FFCC	#CBFF00	50
85.255.31.248	1762333148	Jeg	#A3BFCC	#008ECC	65
183.81.8.251	1762333149	Anton	#6BB287	#11B252	80
78.84.99.113	1762333150	Vlad	#828282	#787878	90
85.255.31.248	1762333150	Jeg	#494854	#ABF60D	28
139.28.41.48	1762333151	ksk67	#B7410E	#FF7F50	50
188.26.211.152	1762333152	Andr83	#B22379	#B2A0AB	15
85.255.31.248	1762333152	Jeg	#4904E4	#B98602	27
85.255.31.248	1762333155	Jeg	#ABF60D	#494854	70
188.26.211.152	1762333157	Andr83	#F4FFCC	#CBFF00	26
139.28.41.48	1762333158	ksk67	#11B252	#6BB287	45
85.255.31.248	1762333159	Jeg	#11B252	#6BB287	77
78.84.99.113	1762333159	Vlad	#CCCCCC	#333333	50
31.134.127.121	1762333161	Yuri	#FFBA00	#C0FF00	24
188.26.211.152	1762333162	Andr83	#BDB76B	#C3B091	30
139.28.41.48	1762333163	ksk67	#CC7722	#FFD700	45
78.84.99.113	1762333164	Vlad	#E52D9C	#2D77E5	0
31.134.127.121	1762333164	Yuri	#964600	#964600	100
183.81.8.251	1762333164	Anton	#CCCCCC	#333333	50
85.255.31.248	1762333165	Jeg	#CBFF00	#F4FFCC	52
188.26.211.152	1762333166	Andr83	#CBFF00	#F4FFCC	20
78.84.99.113	1762333166	Vlad	#FFFDD0	#FFF8E7	50
31.134.127.121	1762333166	Yuri	#00FFFF	#FF0000	0
85.255.31.248	1762333167	Jeg	#CC7722	#FFD700	57
78.84.99.113	1762333168	Vlad	#F5FFFA	#BDFCC9	50
183.81.8.251	1762333169	Anton	#C3B091	#BDB76B	68
188.26.211.152	1762333169	Andr83	#FFFDD0	#FFF8E7	50
31.134.127.121	1762333169	Yuri	#B22379	#B2A0AB	17
85.255.31.248	1762333170	Jeg	#284166	#5B92E5	73
78.84.99.113	1762333172	Vlad	#00005C	#002FA7	75
31.134.127.121	1762333172	Yuri	#E52D9C	#2D77E5	23
183.81.8.251	1762333173	Anton	#F4FFCC	#CBFF00	78
85.255.31.248	1762333173	Jeg	#B2B2B2	#4C4C4C	80
188.26.211.152	1762333174	Andr83	#C41E3A	#DF73FF	10
78.84.99.113	1762333174	Vlad	#004C1E	#00FF66	50
139.28.41.48	1762333175	ksk67	#6BB287	#11B252	45
31.134.127.121	1762333175	Yuri	#40E0D0	#99FF99	33
85.255.31.248	1762333175	Jeg	#D8BFD8	#E6E6FA	88
183.81.8.251	1762333177	Anton	#7F5619	#E59C2D	69
31.134.127.121	1762333177	Yuri	#964600	#964600	100
85.255.31.248	1762333178	Jeg	#33240F	#CC923D	50
78.84.99.113	1762333178	Vlad	#CB00D6	#07EB1D	0
183.81.8.251	1762333181	Anton	#964600	#964600	100
188.26.211.152	1762333181	Andr83	#00005C	#002FA7	25
78.84.99.113	1762333182	Vlad	#7F5619	#E59C2D	50
85.255.31.248	1762333183	Jeg	#000080	#0F52BA	74
139.28.41.48	1762333183	ksk67	#E52D9C	#2D77E5	5
188.26.211.152	1762333184	Andr83	#C0FF00	#FFBA00	0
78.84.99.113	1762333185	Vlad	#FF0000	#00FFFF	0
183.81.8.251	1762333186	Anton	#F0F0E6	#FAFAF0	99
85.255.31.248	1762333186	Jeg	#F4FFCC	#CBFF00	61
188.26.211.152	1762333188	Andr83	#4C4C4C	#B2B2B2	25
88.208.41.216	1762333188	mamaii94	#4904E4	#B98602	0
85.255.31.248	1762333189	Jeg	#808000	#9AB973	60
78.84.99.113	1762333193	Vlad	#C3B091	#BDB76B	75
85.255.31.248	1762333193	Jeg	#E5FFE5	#001900	24
183.81.8.251	1762333194	Anton	#7F5619	#E59C2D	64
78.84.99.113	1762333196	Vlad	#11B252	#6BB287	75
85.255.31.248	1762333196	Jeg	#14960A	#14960A	100
88.208.41.216	1762333197	mamaii94	#2D77E5	#E52D9C	24
188.26.211.152	1762333198	Andr83	#FF7F50	#B7410E	40
85.255.31.248	1762333199	Jeg	#4904E4	#B98602	29
78.84.99.113	1762333199	Vlad	#111110	#4016E5	0
139.28.41.48	1762333199	ksk67	#DF00FF	#FF00FF	70
183.81.8.251	1762333199	Anton	#DF00FF	#FF00FF	94
88.208.41.216	1762333201	mamaii94	#964600	#964600	100
78.84.99.113	1762333201	Vlad	#964B00	#D2B48C	50
188.26.211.152	1762333202	Andr83	#ABF60D	#494854	0
85.255.31.248	1762333203	Jeg	#964B00	#D2B48C	63
78.84.99.113	1762333204	Vlad	#5B994C	#CC8214	0
183.81.8.251	1762333204	Anton	#F0F0E6	#FAFAF0	100
188.26.211.152	1762333205	Andr83	#FF0000	#00FFFF	0
85.255.31.248	1762333205	Jeg	#FFFFFF	#000000	0
88.208.41.216	1762333207	mamaii94	#4904E4	#B98602	30
183.81.8.251	1762333208	Anton	#07EB1D	#CB00D6	0
139.28.41.48	1762333209	ksk67	#FFBA00	#C0FF00	6
78.84.99.113	1762333209	Vlad	#C41E3A	#DF73FF	25
188.26.211.152	1762333210	Andr83	#00005C	#002FA7	50
88.208.41.216	1762333211	mamaii94	#CC7722	#FFD700	83
78.84.99.113	1762333212	Vlad	#07EB1D	#CB00D6	0
183.81.8.251	1762333213	Anton	#C0FF00	#FFBA00	0
139.28.41.48	1762333214	ksk67	#4C607F	#E52D9C	3
78.84.99.113	1762333214	Vlad	#00FFFF	#FF0000	0
88.208.41.216	1762333214	mamaii94	#E6E6FA	#D8BFD8	73
85.255.31.248	1762333214	Jeg	#284166	#5B92E5	65
84.232.140.123	1762333215	Alex	#BDFCC9	#F5FFFA	4
188.26.211.152	1762333215	Andr83	#333333	#CCCCCC	38
78.84.99.113	1762333216	Vlad	#BDB76B	#C3B091	50
85.255.31.248	1762333217	Jeg	#CC7722	#FFD700	30
88.208.41.216	1762333218	mamaii94	#BDFCC9	#F5FFFA	87
183.81.8.251	1762333218	Anton	#A3BFCC	#008ECC	90
85.255.31.248	1762333219	Jeg	#CB00D6	#07EB1D	26
85.255.31.248	1762333222	Jeg	#964600	#964600	100
188.26.211.152	1762333222	Andr83	#4C4C4C	#B2B2B2	43
88.208.41.216	1762333222	mamaii94	#FFD700	#0057B7	0
183.81.8.251	1762333223	Anton	#14960A	#14960A	100
84.232.140.123	1762333223	Alex	#5B92E5	#284166	9
139.28.41.48	1762333224	ksk67	#4016E5	#111110	14
85.255.31.248	1762333224	Jeg	#FFD700	#CC7722	64
78.84.99.113	1762333225	Vlad	#CB00D6	#07EB1D	0
88.208.41.216	1762333226	mamaii94	#666666	#999999	91
84.232.140.123	1762333227	Alex	#B22379	#B2A0AB	29
188.26.211.152	1762333228	Andr83	#004C1E	#00FF66	16
85.255.31.248	1762333229	Jeg	#CC923D	#33240F	57
78.84.99.113	1762333229	Vlad	#0B09F2	#1AF000	0
88.208.41.216	1762333229	mamaii94	#FAFAF0	#F0F0E6	97
139.28.41.48	1762333231	ksk67	#964600	#964600	90
85.255.31.248	1762333232	Jeg	#E52D9C	#2D77E5	24
88.208.41.216	1762333232	mamaii94	#808000	#9AB973	66
139.28.41.48	1762333233	ksk67	#FFFFFF	#000000	0
84.232.140.123	1762333234	Alex	#FF0000	#00FFFF	0
78.84.99.113	1762333234	Vlad	#E5E5E5	#191919	50
85.255.31.248	1762333234	Jeg	#FFFDD0	#FFF8E7	73
188.26.211.152	1762333235	Andr83	#14960A	#14960A	100
88.208.41.216	1762333235	mamaii94	#0057B7	#FFD700	0
85.255.31.248	1762333236	Jeg	#FF0000	#00FFFF	23
84.232.140.123	1762333238	Alex	#2D77E5	#E52D9C	0
88.208.41.216	1762333238	mamaii94	#FFBA00	#C0FF00	64
78.84.99.113	1762333238	Vlad	#F5FFFA	#BDFCC9	75
85.255.31.248	1762333240	Jeg	#CBFF00	#F4FFCC	60
188.26.211.152	1762333240	Andr83	#CBFF00	#F4FFCC	29
88.208.41.216	1762333241	mamaii94	#40E0D0	#99FF99	76
139.28.41.48	1762333241	ksk67	#008ECC	#A3BFCC	56
84.232.140.123	1762333242	Alex	#D2B48C	#964B00	6
78.84.99.113	1762333243	Vlad	#828282	#787878	90
85.255.31.248	1762333243	Jeg	#ABF60D	#494854	38
188.26.211.152	1762333245	Andr83	#CB00D6	#07EB1D	0
88.208.41.216	1762333245	mamaii94	#F5FFFA	#BDFCC9	70
78.84.99.113	1762333246	Vlad	#4C607F	#E52D9C	0
85.255.31.248	1762333247	Jeg	#F4FFCC	#CBFF00	62
139.28.41.48	1762333247	ksk67	#DF00FF	#FF00FF	75
84.232.140.123	1762333247	Alex	#07EB1D	#CB00D6	0
88.208.41.216	1762333248	mamaii94	#FFD700	#0057B7	0
85.255.31.248	1762333249	Jeg	#FFA07A	#FA8072	77
78.84.99.113	1762333250	Vlad	#787878	#828282	90
88.208.41.216	1762333251	mamaii94	#008ECC	#A3BFCC	78
84.232.140.123	1762333251	Alex	#B7410E	#FF7F50	5
85.255.31.248	1762333252	Jeg	#C3B091	#BDB76B	86
183.81.8.251	1762333253	Anton	#2800CC	#9B8ECC	50
139.28.41.48	1762333253	ksk67	#D2B48C	#964B00	63
88.208.41.216	1762333253	mamaii94	#00005C	#002FA7	77
78.84.99.113	1762333254	Vlad	#E52D9C	#2D77E5	0
84.232.140.123	1762333254	Alex	#964B00	#D2B48C	14
85.255.31.248	1762333255	Jeg	#0057B7	#FFD700	0
78.84.99.113	1762333257	Vlad	#B98602	#4904E4	0
88.208.41.216	1762333257	mamaii94	#FA8072	#FFA07A	92
183.81.8.251	1762333257	Anton	#B2A0AB	#B22379	56
85.255.31.248	1762333258	Jeg	#CC7722	#FFD700	61
139.28.41.48	1762333258	ksk67	#C0FF00	#FFBA00	3
88.208.41.216	1762333259	mamaii94	#004C1E	#00FF66	66
84.232.140.123	1762333259	Alex	#14960A	#14960A	100
183.81.8.251	1762333261	Anton	#787878	#828282	100
